S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
658,MINOR PROJECT,P,0.0-0.0-6.0,,ROMIL SHUKLA,jivin37@mech.iitd.ac.in,,,,60,0,VED750
659,HUMAN VALUES AND TECHNOLOGY,M,2.0-1.0-0.0,,ROMIL SHUKLA,jivin37@mech.iitd.ac.in,MTh 17:00-18:30,,,60,54,VEL700
660,COLLOQUIUM (PH),P,0.0-3.0-0.0,,HAZEL SACHDEV,vivaan51@physics.iitd.ernet.in,,,,5,2,EPC410
661,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,LAKSHAY SUNDER,qbiswas@physics.iitd.ac.in,,,,60,8,JOD802
662,PROJECT-I,Q,0.0-0.0-8.0,,SAMAR LOYAL,mehul66@physics.iitd.ac.in,,,,100,10,PYD411
663,MAJOR PROJECT PART II,Q,0.0-0.0-16.0,,SAMAR LOYAL,mehul66@physics.iitd.ac.in,,,,100,13,PYD412
664,PROJECT III,Q,0.0-0.0-8.0,,SAMAR LOYAL,mehul66@physics.iitd.ac.in,,,,100,1,PYD414
665,PROJECT II,Q,0.0-0.0-12.0,,ISHITA CHAUDRY,seherbassi@physics.iitd.ac.in,,,,60,44,PYD562
666,MINI PROJECT,Q,0.0-0.0-6.0,,DIVYANSH KRISH,shaanbhatia@physics.iitd.ac.in,,,,60,7,PYD658
667,MAJOR PROJECT PART-II,Q,0.0-0.0-24.0,,LAKSHAY SUNDER,qbiswas@physics.iitd.ac.in,,,,60,16,PYD802
668,MAJOR PROJECT PART-II,Q,0.0-0.0-24.0,,LAKSHAY SUNDER,qbiswas@physics.iitd.ac.in,,,,60,17,PYD852
669,PRINCIPLES OF ELECT. MATERIALS,H,3.0-0.0-0.0,,VRITIKA SEKHON,ahluwaliakabir@physics.iitd.ac.in,M 11:00-12:00,,,150,157,PYL102
670,ELECTRODYNAMICS,A,3.0-1.0-0.0,,RATI ZACHARIA,ghoshfaiyaz@physics.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,100,64,PYL111
671,QUANTUM MECHANICS,E,3.0-1.0-0.0,,NEHMAT KUNDA,janitara@physics.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,100,110,PYL112
672,SOLID STATE PHYSICS,D,3.0-1.0-0.0,,RAGHAV SHUKLA,abarad@physics.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,100,60,PYL114
673,STATISTICAL PHYSICS,F,3.0-1.0-0.0,,INDRANS CHAUHAN,duppal@physics.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,100,56,PYL202
674,COMPUTATIONAL PHYSICS,J,3.0-1.0-0.0,,JAYANT COMAR,dubeysahil@physics.iitd.ac.in,MTW 12:00-13:00,,,100,0,PYL204
675,NUCLEAR SCIENCE & ENGINEERING,E,3.0-0.0-0.0,,BIJU AGGARWAL,bbatra@physics.iitd.ac.in,TWF 10:00-11:00,,,100,16,PYL302
676,SUPERCONDUCTIVITY & APPLICAT.,C,3.0-0.0-0.0,,MADHAV VARKEY,grewalaniruddh@physics.iitd.ac.in,TWF 08:00-09:00,,,100,18,PYL304
677,MICROELECTRONIC DEVICES,K,3.0-0.0-0.0,,RITVIK DHAWAN,wsuri@physics.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,100,28,PYL306
678,SEMICONDUCTOR OPTOELECTRONICS,D,3.0-0.0-0.0,,LAKSHAY SUNDER,qbiswas@physics.iitd.ac.in,TWF 09:00-10:00,,,100,25,PYL312
679,APPLIED QUANTUM MECHANICS,H,3.0-0.0-0.0,,SAMIHA VIRK,fthaman@physics.iitd.ac.in,M 11:00-12:00,,,50,10,PYL331
680,ELECTRODYNAMICS,E,3.0-1.0-0.0,,AARAV MANNAN,ogola@physics.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,60,52,PYL552
681,QUANTUM MECHANICS I,E,3.0-1.0-0.0,,NEHMAT KUNDA,janitara@physics.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,60,7,PYL555
682,QUANTUM MECHANICS II,B,3.0-0.0-0.0,,YASHVI SETTY,jaggisamiha@physics.iitd.ac.in,MTh 09:30-11:00,,,60,50,PYL556
683,STATISTICAL MECHANICS,F,3.0-1.0-0.0,,ARADHYA MALHOTRA,kbarman@physics.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,60,54,PYL558
684,APPLIED OPTICS,H,3.0-1.0-0.0,,HUNAR SARNA,saksham40@physics.iitd.ac.in,M 11:00-12:00,W 11:00-12:00,,60,53,PYL560
685,SOLID STATE PHYSICS,D,3.0-1.0-0.0,,RATI SARMA,kalakhushi@physics.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,60,53,PYL563
686,ADVANCED SOLID STATE PHYSICS,C,3.0-0.0-0.0,,ANAHITA TRIPATHI,waglepihu@physics.iitd.ac.in,TWF 08:00-09:00,,,35,6,PYL651
687,LASER SPECTROSCOPY,F,3.0-0.0-0.0,,ISHITA CHAUDRY,seherbassi@physics.iitd.ac.in,TThF 11:00-12:00,,,60,21,PYL659
688,SC. & TECHNOLOGY OF THIN FILMS,J,3.0-0.0-0.0,,HRIDAAN CHANDRA,boradamini@physics.iitd.ac.in,MTW 12:00-13:00,,,60,42,PYL704
689,NANOSTRUCTURED MATERIALS,E,3.0-0.0-0.0,,SUHANA CHAUDHURI,singhalpiya@physics.iitd.ernet.in,TWF 10:00-11:00,,,60,35,PYL705
690,CHARACTERISATION TEC. FOR MAT.,D,3.0-0.0-0.0,,ZOYA JAYARAMAN,sarnadivij@physics.iitd.ac.in,TWF 09:00-10:00,,,60,27,PYL707
691,SURFACE PHYSICS AND ANALYSIS,H,3.0-0.0-0.0,,SAMAR LOYAL,mehul66@physics.iitd.ac.in,M 11:00-12:00,,,60,29,PYL725
692,SEMICONDUCTOR DEVICE TECHNOLOGY,K,3.0-0.0-0.0,,JAYANT IYENGAR,vanyakaul@physics.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,15,PYL726
693,ENERGY MATERIALS AND DEVICES,M,3.0-0.0-0.0,,HAZEL SACHDEV,vivaan51@physics.iitd.ernet.in,MTh 17:00-18:30,,,60,17,PYL727
694,GEN. RELATIVITY & INTRO. ASTR.,M,3.0-0.0-0.0,,DIVYANSH KRISH,shaanbhatia@physics.iitd.ac.in,MTh 17:00-18:30,,,75,38,PYL742
695,GROUP THEORY & ITS APPLICATION,A,3.0-0.0-0.0,,TARINI BAHL,kairaramakrishnan@physics.iitd.ac.in,MTh 08:00-09:30,,,60,0,PYL743
696,HIGH ENERGY PHYSICS,K,3.0-0.0-0.0,,ELAKSHI SACHAR,ryandubey@physics.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,75,31,PYL744
697,NON-EQUILIBRIUM STATISTICAL ME,L,3.0-0.0-0.0,,ARADHYA RAJU,dyalstuvan@physics.iitd.ac.in,"W 13:00-15:00 ,TF 18:00-19:00",,,40,14,PYL746
698,QUANTUM OPTICS,B,3.0-0.0-0.0,,VIDUR WABLE,mbasak@physics.iitd.ac.in,MTh 09:30-11:00,,,60,26,PYL748
699,LASER SYSTEMS AND APPLICATIONS,J,3.0-0.0-0.0,,EMIR MAGAR,chandrapiya@physics.iitd.ernet.in,MTW 12:00-13:00,,,60,27,PYL752
700,FOURIER OPTICS AND HOLOGRAPHY,L,3.0-0.0-0.0,PC,SHRAY BORAH,ichaudhry@physics.iitd.ac.in,"W 13:00-15:00 ,TF 18:00-19:00",,,60,31,PYL756
701,BIOMEDICAL OPTICS & BIO-PHOTO.,H,3.0-0.0-0.0,,HRIDAAN KRISHNAN,lagandyal@iddc.iitd.ac.in,M 11:00-12:00,,,60,35,PYL760
702,STATISTICAL OPTICS,A,3.0-0.0-0.0,,AAYUSH HEGDE,klanka@physics.iitd.ac.in,MTh 08:00-09:30,,,60,20,PYL762
703,ULTRA-FAST OPTICS & APPLICATI.,F,3.0-0.0-0.0,,DRISHYA BRAHMBHATT,gdate@physics.iitd.ac.in,TThF 11:00-12:00,,,60,24,PYL770
704,PLASMONIC SENSORS,K,3.0-0.0-0.0,,AMANI HAYRE,vedika16@physics.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,9,PYL772
705,DIFFRACTIVE AND MICRO OPTICS,M,3.0-0.0-0.0,,HRISHITA DEVAN,vdani@iddc.iitd.ac.in,MTh 17:00-18:30,,,60,0,PYL780
706,OPTICAL ELECTRONICS,E,3.0-0.0-0.0,,VIDUR KAUL,dhanushkoshy@physics.iitd.ac.in,TWF 10:00-11:00,,,60,26,PYL792
707,NUM. & COMP. METH. IN RESEARCH,B,3.0-0.0-0.0,,MISHA SARAF,tellaanvi@physcis.iitd.ac.in,MTh 09:30-11:00,,,65,61,PYL800
708,FIBER OPTIC COMPONENTS AND DEVICES,D,3.0-0.0-0.0,,AAINA ISSAC,nirvaanmani@opc.iitd.ac.in,TWF 09:00-10:00,,,60,16,PYL891
709,PHYSICS LABORATORY,Q,0.0-0.0-4.0,,YASHVI CHADA,ojas80@physics.iitd.ernet.in,,,,100,459,PYP100
710,ENGG. PHYSICS LABORATORY II,Q,0.0-0.0-6.0,,DRISHYA BRAHMBHATT,gdate@physics.iitd.ac.in,,,,100,47,PYP212
711,ENGINEERING PHYSICS LAB. - IV,Q,0.0-0.0-8.0,,ARNAV SALVI,advik86@physics.iitd.ac.in,,,,100,56,PYP222
712,LABORATORY II,Q,0.0-0.0-8.0,,SHRAY BORAH,ichaudhry@physics.iitd.ac.in,,,,60,51,PYP562
713,SOLID STATE MATERIALS LABORATORY-II,Q,0.0-0.0-6.0,,ANAHITA TRIPATHI,waglepihu@physics.iitd.ac.in,,,,60,19,PYP702
714,ADVANCED OPTICS LABORATORY,Q,0.0-0.0-6.0,,DAMINI SHENOY,chirag50@physics.iitd.ac.in,,,,60,17,PYP762
715,SEMINAR COURSE - III,Q,0.0-0.0-2.0,,DAMINI SHENOY,chirag50@physics.iitd.ac.in,,,,100,76,PYQ303
716,INDEPENDENT STUDY,X,0.0-3.0-0.0,,HAZEL SACHDEV,vivaan51@physics.iitd.ernet.in,,,,100,2,PYS300
717,GRADUATE STUDENT SEMINAR-II,P,0.0-0.0-1.0,,OORJA BRAHMBHATT,nehmatbarad@bioschool.iitd.ac.in,,,,60,13,SBC796
718,MINI PROJECT,Q,0.0-0.0-6.0,,KABIR CHAWLA,hirankhatri@bioschool.iitd.ac.in,,,,10,3,SBD301
719,MS RESEARCH PROJECT,P,0.0-0.0-72.0,,KABIR CHAWLA,hirankhatri@bioschool.iitd.ac.in,,,,60,5,SBD895
720,INTRO. TO BIOLOGY FOR ENGINEER,C,3.0-0.0-2.0,,INAAYA  BAKSHI,loyalakarsh@bioschool.iitd.ac.in,TWF 08:00-09:00,,,600,402,SBL100
721,HIGH-DIMENSIONAL BIOLOGY,F,3.0-0.0-0.0,,LAVANYA VARGHESE,balaydhruv@bioschool.iitd.ac.in,TThF 11:00-12:00,,,60,14,SBL201
722,BIOMETRY,M,3.0-0.0-0.0,,JAYAN CHANDRA,anayjhaveri@bioschool.iitd.ac.in,MTh 17:00-18:30,,,60,10,SBL701
723,ADVANCED CELL BIOLOGY,H,3.0-0.0-0.0,,EMIR KADAKIA,lakshit50@bioschool.iitd.ac.in,M 11:00-12:00,,,50,14,SBL703
724,HUMAN VIROLOGY,E,3.0-0.0-0.0,,AKARSH BOASE,zaina05@bioschool.iitd.ac.in,TWF 10:00-11:00,,,60,12,SBL704
725,BIOLOGY OF PROTEINS,B,3.0-0.0-0.0,,ONKAR RAU,suraivana@bioschool.iitd.ac.in,MTh 09:30-11:00,,,60,19,SBL705
726,PLANT BIOTECH. & HUMAN HEALTH,F,3.0-0.0-0.0,,KABIR CHAWLA,hirankhatri@bioschool.iitd.ac.in,TThF 11:00-12:00,,,60,1,SBL714
727,GENOME AND HEALTHCARE,B,3.0-0.0-0.0,,LAVANYA VARGHESE,balaydhruv@bioschool.iitd.ac.in,MTh 09:30-11:00,,,60,5,SBL720
728,INTRODUCTION TO PRACTICAL MODERN BIOLOGY,Q,0.0-0.0-4.0,,JAYAN CHANDRA,anayjhaveri@bioschool.iitd.ac.in,,,,60,7,SBP200
729,INDEPENDENT STUDY,Q,0.0-3.0-0.0,,KABIR CHAWLA,hirankhatri@bioschool.iitd.ac.in,,,,10,1,SBS800
730,BIOINSPIRATION AND BIOMIMETICS,K,1.0-0.0-0.0,,KABIR CHAWLA,hirankhatri@bioschool.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,21,SBV750
731,ELEMENTS OF NEUROSCIENCE,J,1.0-0.0-0.0,,TIYA JHA,pjayaraman@bioschool.iitd.ac.in,MTW 12:00-13:00,,,60,8,SBV884
732,MAJOR PROJECT (MSR),P,0.0-0.0-72.0,,DARSHIT BATRA,jbarman@ee.iitd.ac.in,,,,60,4,BSD895
733,MINOR PROJECT IN INFORMATION TECHNOLOGY,P,0.0-0.0-6.0,,LAKSHIT HANDA,heergolla@cse.iitd.ac.in,,,,30,0,SID880
734,MS RESEARCH PROJECT,P,0.0-0.0-72.0,,LAKSHIT HANDA,heergolla@cse.iitd.ac.in,,,,30,4,SID890
735,NETWORKS & SYSTEM SECURITY,B,3.0-0.0-2.0,,RAUNAK DEOL,devansh37@cse.iitd.ac.in,MTh 09:30-11:00,,,40,33,SIL765
736,SPECIAL MODULE ON INTELLIGENT INFO. PROCESSING,P,1.0-0.0-0.0,,INDRANS KANT,tellajayant@cse.iitd.ac.in,,,,30,1,SIV895
737,ELECTROMAGNETIC WAVES & QUA.MEC.,A,3.0-0.0-0.0,,AZAD DEEP,malhotrajayant@physics.iitd.ac.in,MTh 08:00-09:30,,,100,485,PYL100
738,COLLOQUIUM (TT),P,0.0-3.0-0.0,,ISHAAN GOYAL,usahota@textile.iitd.ac.in,,,,30,2,TTC410
739,PRACTICAL TRAINING,P,0.0-0.0-0.0,,AKARSH GANGULY,akarshkumar@textile.iitd.ac.in,,,,10,2,TTT410
740,MINOR DESIGN PROJECT - VII,P,0.0-0.0-4.0,,ANAY DUBEY,bainspari@textile.iitd.ac.in,,,,120,1,TXD357
741,MINOR DESIGN PROJECT-VIII,P,0.0-0.0-4.0,,ANAY DUBEY,bainspari@textile.iitd.ac.in,,,,120,1,TXD358
742,MAJOR PROJECT PART I,P,0.0-0.0-8.0,DC,ALIA MADAN,ravalvanya@textile.iitd.ac.in,,,,120,14,TXD401
743,MAJOR PROJECT PART II,P,0.0-0.0-16.0,,ALIA MADAN,ravalvanya@textile.iitd.ac.in,,,,120,19,TXD402
744,MAJOR PROJECT PART II,P,0.0-0.0-24.0,PC,ISHAAN GOYAL,usahota@textile.iitd.ac.in,,,,30,22,TXD803
745,MAJOR PROJECT PART II,P,0.0-0.0-24.0,PC,EMIR BHATTI,mannat27@textile.iitd.ac.in,,,,30,15,TXD804
746,MAJOR PROJECT PART II (TCP),P,0.0-0.0-24.0,PC,SHALV SEKHON,chadrania@textile.iitd.ac.in,,,,30,10,TXD806
747,STRUCTURE & PHYSICAL PROPERTIE,D,3.0-0.0-0.0,DC,EMIR BHATTI,mannat27@textile.iitd.ac.in,TWF 09:00-10:00,,,120,125,TXL211
748,YARN MANUFACTURE I,E,3.0-0.0-0.0,DC,VANYA BADAL,samrasumer@textile.iitd.ac.in,TWF 10:00-11:00,,,120,109,TXL221
749,FABRIC MANUFACTURE I,B,3.0-0.0-0.0,DC,ISHAAN GOYAL,usahota@textile.iitd.ac.in,MTh 09:30-11:00,,,120,119,TXL231
750,TECH. OF TEXT. PREPARATION & F,F,3.0-0.0-0.0,DC,SUHANA SARAF,zaina02@textile.iitd.ac.in,TThF 11:00-12:00,,,120,129,TXL241
751,EVALUATION OF TEXTILE MATERIAL,D,3.0-0.0-0.0,DC,HRISHITA DUGAL,savantprisha@textile.iitd.ac.in,TWF 09:00-10:00,,,120,92,TXL361
752,THEORY OF TEXTILE STRUCTURES,C,3.0-1.0-0.0,DC,AKARSH GANGULY,akarshkumar@textile.iitd.ac.in,TWF 08:00-09:00,,,120,123,TXL371
753,SPECIALITY YARNS AND FABRICS,J,2.0-0.0-0.0,DC,ALIA WALI,shrayrout@textile.iitd.ac.in,MTW 12:00-13:00,,,120,97,TXL372
754,ADVANCED MATERIALS CHARACTERIZATION TECHNIQUES,P,1.0-0.0-0.0,PC,KABIR BUCH,nakul69@textile.iitd.ac.in,,,,75,40,TXL714
755,TECHNOLOGY OF SOLUTION SPUN FIBRES,B,3.0-0.0-0.0,PC,JIYA LOKE,jmanda@textile.iitd.ac.in,MTh 09:30-11:00,,,75,17,TXL715
756,MECHANICS OF SPINNING MACHINES,A,3.0-0.0-0.0,PC,HRIDAAN DE,jayantraju@textile.iitd.ac.in,MTh 08:00-09:30,,,40,18,TXL725
757,SC. & APP. OF NANOTEC. IN TEX.,E,3.0-0.0-0.0,PE,NEYSA LUTHRA,mannat37@textile.iitd.ernet.in,TWF 10:00-11:00,,,65,77,TXL740
758,ADVANCES IN FINISHING OF TEXTILES,F,3.0-0.0-0.0,PC,ANAY BATTA,sanghvinitya@textile.iitd.ac.in,TThF 11:00-12:00,,,40,30,TXL748
759,SUSTAINABLE CHEMICAL PROCESSING OF TEXTILES,B,2.0-0.0-0.0,PC,NIRVI JHA,lbaria@textile.iitd.ac.in,MTh 09:30-11:00,,,40,11,TXL754
760,TEXTILE AUXILIARIES,J,3.0-0.0-0.0,PE,SHALV SEKHON,chadrania@textile.iitd.ac.in,MTW 12:00-13:00,,,65,13,TXL756
761,DE. & MANUF. OF TEXT. STR. CO.,B,3.0-0.0-0.0,PE,KRISH ARYA,qboase@textile.iitd.ac.in,MTh 09:30-11:00,,,65,69,TXL766
762,ELECTRONICS AND CONTROLS FOR TEXTILEINDUSTRY,J,3.0-0.0-2.0,PE,RAGHAV CHOPRA,pranay28@care.iitd.ac.in,MTW 12:00-13:00,,,65,54,TXL771
763,TECHNICAL TEXTILES,D,3.0-0.0-0.0,,NITYA TATA,mannanmadhup@textile.iitd.ac.in,TWF 09:00-10:00,,,65,57,TXL775
764,PRODUCT DESIGN AND DEVELOPMENT,H,3.0-0.0-0.0,PE,ANAY DUBEY,bainspari@textile.iitd.ac.in,M 11:00-12:00,,,65,27,TXL777
765,PRODUCTION & OPERATIONS MGMT,F,3.0-0.0-0.0,PE,AKARSH GANGULY,akarshkumar@textile.iitd.ac.in,TThF 11:00-12:00,,,65,53,TXL782
766,DESIGN OF EXPER. & STAT. TECH.,E,3.0-0.0-0.0,,TARAN RANDHAWA,kairachoudhury@textile.iitd.ac.in,TWF 10:00-11:00,,,65,71,TXL783
767,MANUFACTURED FIBRE TECHNO. LAB,C,0.0-0.0-2.0,DC,SUHANA KEER,tandonpihu@textile.iitd.ac.in,,,,120,97,TXP212
768,YARN MANUFACTURE LABORATORYI,E,0.0-0.0-2.0,DC,ANAY DUBEY,bainspari@textile.iitd.ac.in,,,,120,108,TXP221
769,FABRIC MANUFACTURE LAB. - I,B,0.0-0.0-2.0,DC,ISHAAN GOYAL,usahota@textile.iitd.ac.in,,,,120,112,TXP231
770,TECH. OF TEX. PRE. & FIN. LAB.,F,0.0-0.0-3.0,DC,KANAV SASTRY,navyagarde@textile.iitd.ac.in,,,,120,117,TXP241
771,EVALUATION OF TEXTILES LAB,D,0.0-0.0-2.0,DC,HRISHITA DUGAL,savantprisha@textile.iitd.ac.in,,,,120,92,TXP361
772,FIBRE PRODUCTION AND POST SPINNING OPERATION LABORATORY,F,0.0-0.0-4.0,PE,NEYSA LUTHRA,mannat37@textile.iitd.ernet.in,,,,65,17,TXP716
773,MECHANICS OF SPINNING MACHINES LAB,P,0.0-0.0-2.0,PC,HRIDAAN DE,jayantraju@textile.iitd.ac.in,,,,40,18,TXP725
774,TEXTILE PREPARATION AND FINISHING LAB,P,0.0-0.0-2.0,PC,ALIA MADAN,ravalvanya@textile.iitd.ac.in,,,,25,17,TXP748
775,EVALUATION OF TEXTILE MATERIALS,C,0.0-0.0-4.0,PC,NITYA TATA,mannanmadhup@textile.iitd.ac.in,,,,75,19,TXP761
776,SEMINAR COURSE 2,P,0.0-0.0-2.0,,SUHANA SARAF,zaina02@textile.iitd.ac.in,,,,120,128,TXQ302
777,MICROMECHANICS OF FRACTURE,X,1.0-0.0-0.0,,TUSHAR RANGANATHAN,taimurbedi@am.iitd.ac.in,,,,30,0,APV707
778,GLOBAL POLITICAL ECONOMY,X,1.0-0.0-0.0,,ALIA SANDAL,nrau@hss.iitd.ac.in,,,,100,0,HSV319
779,PROFE. ETHICS & SOCIAL RESP.-2,P,0.0-0.0-1.0,,DAMINI GOSWAMI,krish93@mech.iitd.ernet.in,,,,1000,908,NEN101
780,LANGUAGE & WRITING SKILL-2,P,0.0-0.0-2.0,,YASHVI WADHWA,jayesh70@hss.iitd.ac.in,,,,100,914,NLN101
