S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
669,MAJOR PROJECT PARTII,Q,0.0-0.0-24.0,,NEHMAT BATTA,hridaan55@maths.iitd.ac.in,,,,60,3,MTD852
670,MAJOR PROJECT PART-I,P,0.0-0.0-8.0,,NEHMAT BATTA,hridaan55@maths.iitd.ac.in,,,,20,3,MTD853
671,MAJOR PROJECT PART-II,Q,0.0-0.0-36.0,,NEHMAT BATTA,hridaan55@maths.iitd.ac.in,,,,60,18,MTD854
672,CALCULUS,D,3.0-1.0-0.0,,NIRVAAN KAUL,kiaangara@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,400,550,MTL100
673,LINEAR ALGEBRA & DIFFE. EQUA.,C,3.0-1.0-0.0,,JAYANT DOCTOR,avenkataraman@maths.iitd.ac.in,TWF 08:00-09:00,,,600,597,MTL101
674,LINEAR ALGEBRA & DIFFE. EQUA.,SU1,3.0-1.0-0.0,,JAYANT DOCTOR,avenkataraman@maths.iitd.ac.in,,,,0,0,MTL101
675,LINEAR ALGEBRA & DIFFE. EQUA.,X,3.0-1.0-0.0,,AAINA BADAL,mamooty42@maths.iitd.ac.in,,,,0,0,MTL101
676,DIFFERENTIAL EQUATIONS,E,3.0-0.0-0.0,,KIAAN BAL,charvikrishna@maths.iitd.ac.in,TWF 10:00-11:00,,,160,170,MTL102
677,DIFFERENTIAL EQUATIONS,SU1,3.0-0.0-0.0,,NIRVAAN KAUL,kiaangara@maths.iitd.ac.in,,,,0,0,MTL102
678,OPTIMIZATION METHODS & APPL.,D,3.0-0.0-0.0,,ONKAR KADE,tiyalall@maths.iitd.ac.in,TWF 09:00-10:00,,,161,153,MTL103
679,ALGEBRA,K,3.0-0.0-0.0,,RANIA SATHE,shamikkaul@maths.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,200,82,MTL105
680,PROBABILITY & STOCHASTIC PRO.,D,3.0-1.0-0.0,,NEHMAT BATTA,hridaan55@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,250,258,MTL106
681,NUMERICAL METHOD S& COMPUTATION,SU1,3.0-0.0-0.0,,KABIR SUNDER,sagarstuvan@maths.iitd.ac.in,,,,0,0,MTL107
682,NUMERICAL METHOD S& COMPUTATION,X,3.0-0.0-0.0,,PRIYANSH SAWHNEY,alia11@maths.iitd.ac.in,,,,0,0,MTL107
683,INTRODUCTION TO STATISTICS,D,3.0-1.0-0.0,,TARA VASA,amira14@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,250,229,MTL108
684,REAL AND COMPLEX ANALYSIS,F,3.0-1.0-0.0,,NIRVI BISWAS,dchatterjee@maths.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,100,84,MTL122
685,NUMBER THEORY,J,3.0-0.0-0.0,,RHEA GHOSH,vihaanraja@maths.iitd.ac.in,MTW 12:00-13:00,,,100,41,MTL145
686,ANALYSIS & DESIGN OF ALGORITHMS,AB,3.0-1.0-0.0,,AARUSH DATE,bahririaan@maths.iitd.ac.in,MTh 15:30-17:00,,,60,38,MTL342
687,STATISTICAL METHODS,H,3.0-1.0-0.0,,DIVIT VASA,nirvaan21@maths.iitd.ac.in,M 11:00-12:00,W 11:00-12:00,,100,100,MTL390
688,FUNCTIONAL ANALYSIS,AA,3.0-0.0-0.0,,ANVI KAR,jayantwali@maths.iitd.ac.in,MTh 14:00-15:30,,,100,89,MTL411
689,COMPLEX ANALYSIS,B,3.0-1.0-0.0,,PARI BALA,mishti50@maths.iitd.ac.in,MTh 09:30-11:00,,,60,53,MTL506
690,TOPOLOGY,AA,3.0-1.0-0.0,,ARADHYA REDDY,ikhalsa@maths.iitd.ac.in,MTh 14:00-15:30,,,60,52,MTL507
691,MATHEMATICAL PROGRAMMING,A,3.0-1.0-0.0,,ANIKA DIVAN,guptamadhav@maths.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,60,58,MTL508
692,NUMERICAL  ANALYSIS,E,3.0-1.0-0.0,,PRIYANSH SAWHNEY,alia11@maths.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,60,54,MTL509
693,MEASURE AND INTEGRATION,D,3.0-1.0-0.0,,SEHER SABHARWAL,elakshisingh@maths.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,70,61,MTL510
694,STOCHASTIC PROCESSES & ITS APP,AD,3.0-0.0-0.0,,NEHMAT BATTA,hridaan55@maths.iitd.ac.in,TF 15:30-17:00,,,60,14,MTL725
695,CRYPTOGRAPHY,C,3.0-0.0-0.0,,AMANI DHAWAN,dharmajanganesh@maths.iitd.ac.in,TWF 08:00-09:00,,,150,123,MTL730
696,FRACTAL GEOMETRY,H,3.0-0.0-0.0,,DRISHYA JOHAL,divitthakur@maths.iitd.ac.in,M 11:00-12:00,,,50,21,MTL741
697,OPERATOR THEORY,E,3.0-0.0-0.0,,ARADHYA BAWA,ambleshaan@maths.iitd.ac.in,TWF 10:00-11:00,,,60,51,MTL742
698,FOURIER ANALYSIS,AD,3.0-0.0-0.0,,SEHER SABHARWAL,elakshisingh@maths.iitd.ac.in,TF 15:30-17:00,,,60,21,MTL743
699,METHODS OF APPLIED MATHEMATICS,A,3.0-0.0-0.0,,TRISHA SULE,takfarhan@maths.iitd.ac.in,MTh 08:00-09:30,,,60,31,MTL746
700,ALGEBRAIC GEOMETRY,AA,3.0-0.0-0.0,,NEELOFAR LAD,wganesh@maths.iitd.ac.in,MTh 14:00-15:30,,,60,23,MTL755
701,FINITE ELEMENT THEORY & APPLI.,SU1,3.0-0.0-0.0,,UMANG SHA,ehsaanchahal@maths.iitd.ac.in,,,,0,0,MTL781
702,DATA MINING,B,3.0-0.0-2.0,,ADVIKA DUTTA,shanayasekhon@maths.iitd.ernet.in,MTh 09:30-11:00,,,60,45,MTL782
703,THEORY OF COMPUTATION,X,3.0-0.0-0.0,,SUMER SAMPATH,nakulhayre@cse.iitd.ernet.in,,,,0,0,MTL783
704,ALGEBRAIC NUMBER THEORY,SU1,3.0-0.0-0.0,,NEELOFAR LAD,wganesh@maths.iitd.ac.in,,,,0,0,MTL863
705,COMPUTING LABORATORY,Q,0.0-0.0-4.0,,AYESHA GANESH,trishadeo@maths.iitd.ac.in,,,,100,76,MTP290
706,PROBABILITY THEORY,X,0.0-0.0-2.0,,AARUSH DATE,bahririaan@maths.iitd.ac.in,,,,10,10,MTQ301
707,ANALYSIS & DIFFERENTIAL EQUAT.,X,0.0-0.0-2.0,,KABIR SUNDER,sagarstuvan@maths.iitd.ac.in,,,,10,10,MTQ302
708,DIFFERENTIAL EQUATIONS,X,0.0-0.0-2.0,,NEELOFAR LAD,wganesh@maths.iitd.ac.in,,,,10,9,MTQ303
709,MINI PROJECT IN ROBOTICS,X,0.0-0.0-14.0,,UTHKARSH DESHMUKH,parinaazrout@mech.iitd.ac.in,,,,100,7,JRD301
710,MINI PROJECT,X,0.0-0.0-6.0,,MISHA SHROFF,bhattieshani@mech.iitd.ac.in,,,,50,20,MCD310
711,B.TECH.PROJECT,X,0.0-0.0-8.0,,DISHANI RAY,drishyawali@mech.iitd.ernet.in,,,,100,21,MCD411
712,B.TECH.PROJECT - II,X,0.0-0.0-14.0,,DISHANI RAY,drishyawali@mech.iitd.ernet.in,,,,100,43,MCD412
713,MAJOR PROJECT PART I (THERMAL ENGINEERING),X,0.0-0.0-16.0,,BHAVIN BHAT,nsunder@mech.iitd.ac.in,,,,10,1,MCD811
714,MAJOR PROJECT PART II (THERMALENGINEERING),X,0.0-0.0-24.0,,BHAVIN BHAT,nsunder@mech.iitd.ac.in,,,,50,20,MCD812
715,MAJOR PROJECT PART II,X,0.0-0.0-24.0,,IVANA VOHRA,xmadan@mech.iitd.ac.in,,,,40,21,MCD832
716,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,INAAYA  RASTOGI,behlmannat@mech.iitd.ac.in,,,,100,7,MCD862
717,MAJOR PROJECT PART-1,P,0.0-0.0-12.0,,UTHKARSH DESHMUKH,parinaazrout@mech.iitd.ac.in,,,,10,0,MCD881
718,MAJOR PROJECT PART-2,P,0.0-0.0-24.0,,UTHKARSH DESHMUKH,parinaazrout@mech.iitd.ac.in,,,,100,16,MCD882
719,MAJOR PROJECT (MSR),P,0.0-0.0-72.0,,TARA AMBLE,nityadubey@mech.iitd.ac.in,,,,50,5,MCD895
720,MANUFACTURING PROCESSES I,F,3.0-0.0-0.0,,DISHANI RAY,drishyawali@mech.iitd.ernet.in,TThF 11:00-12:00,,,100,88,MCL131
721,METAL FORMING AND PRESS TOOLS,H,3.0-0.0-0.0,,BIJU KADE,ishaanluthra@mech.iitd.ac.in,M 11:00-12:00,,,100,74,MCL132
722,NEAR NET SHAPE MANUFACTURING,F,3.0-0.0-0.0,,IRA BALASUBRAMANIAN,kalaarhaan@mech.iitd.ac.in,TThF 11:00-12:00,,,100,65,MCL133
723,METROLOGY & QUALITY ASSURANCE,X,3.0-0.0-1.0,,BHAVIN KEER,yasmin48@mech.iitd.ac.in,,,,0,0,MCL134
724,MATERIAL REMOVAL PROCESSES,H,3.0-0.0-0.0,,BHAVIN KEER,yasmin48@mech.iitd.ac.in,M 11:00-12:00,,,100,71,MCL136
725,MATERIAL REMOVAL PROCESSES,SU1,3.0-0.0-0.0,,BHAVIN KEER,yasmin48@mech.iitd.ac.in,,,,0,0,MCL136
726,THERMAL SC. FOR ELE. ENGINEERS,D,3.0-0.0-0.0,,ROMIL SHUKLA,jivin37@mech.iitd.ac.in,TWF 09:00-10:00,,,143,160,MCL142
727,THERMAL SC. FOR ELE. ENGINEERS,SU1,3.0-0.0-0.0,,ROMIL SHUKLA,jivin37@mech.iitd.ac.in,,,,0,0,MCL142
728,THERMAL SC. FOR ELE. ENGINEERS,X,3.0-0.0-0.0,,ROMIL SHUKLA,jivin37@mech.iitd.ac.in,,,,0,0,MCL142
729,MECHANICAL ENGG. DRAWING,E,2.0-0.0-3.0,,MISHA SHROFF,bhattieshani@mech.iitd.ac.in,TWF 10:00-11:00,,,140,152,MCL201
730,CONTROL THEORY & APPLICATIONS,B,3.0-0.0-2.0,,NITYA KOTHARI,dassrohan@mech.iitd.ernet.in,MTh 09:30-11:00,,,130,167,MCL212
731,ENERGY SYSTEMS AND TECH.,B,3.0-0.5-1.0,,ADAH WALIA,geraveer@mech.iitd.ac.in,MTh 09:30-11:00,,,100,81,MCL241
732,HEAT AND MASS TRANSFER,SU1,3.0-1.0-0.0,,DAMINI GOSWAMI,krish93@mech.iitd.ernet.in,,,,0,0,MCL242
733,INTRO TO OPERATIONS RESEARCH,SU1,3.0-0.0-0.0,,INAAYA  RASTOGI,behlmannat@mech.iitd.ac.in,,,,0,0,MCL261
734,STOCHASTIC MODELLING & SIMULA.,X,3.0-0.0-0.0,,NEYSA KURIAN,gokulbhavsar@mech.iitd.ac.in,,,,0,0,MCL262
735,CAD & FINITE ELEMENT ANALYSIS,E,3.0-0.0-2.0,,JHANVI BIR,hbhatt@mech.iitd.ac.in,TWF 10:00-11:00,,,103,123,MCL311
736,AUTOMOTIVE SYSTEMS,E,3.0-0.0-2.0,,ARNAV KRISH,charvi24@mech.iitd.ac.in,TWF 10:00-11:00,,,60,27,MCL321
737,MICRO AND NANO MANUFACTURING,A,3.0-0.0-0.0,,DISHANI RAY,drishyawali@mech.iitd.ernet.in,MTh 08:00-09:30,,,100,67,MCL331
738,INDUSTRIAL AUTOMATION,F,3.0-0.0-2.0,,UTHKARSH DESHMUKH,parinaazrout@mech.iitd.ac.in,TThF 11:00-12:00,,,100,0,MCL334
739,INTRODUCTION TO COMBUSTION,F,3.0-0.0-0.0,,NEELOFAR BUTALA,zmani@mech.iitd.ac.in,TThF 11:00-12:00,,,100,42,MCL343
740,INTERMEDIATE HEAT TRANSFER,H,3.0-0.0-0.0,,BHAVIN BHAT,nsunder@mech.iitd.ac.in,M 11:00-12:00,,,100,2,MCL347
741,MANUFACTURING SYSTEM DESIGN,D,3.0-0.0-0.0,,INAAYA  RASTOGI,behlmannat@mech.iitd.ac.in,TWF 09:00-10:00,,,102,127,MCL361
742,MANUFACTURING SYSTEM DESIGN,SU1,3.0-0.0-0.0,,INAAYA  RASTOGI,behlmannat@mech.iitd.ac.in,,,,0,0,MCL361
743,MANUFACTURING SYSTEM DESIGN,X,3.0-0.0-0.0,,INAAYA  RASTOGI,behlmannat@mech.iitd.ac.in,,,,0,0,MCL361
744,SPL. TOPICS IN MECHANICAL ENGG,H,3.0-0.0-0.0,,IVAN DARA,siyabhatti@mech.iitd.ac.in,M 11:00-12:00,,,100,0,MCL380
745,AUTOMOTIVE STRUCTURAL DESIGN,D,2.0-0.0-2.0,,SARA JANI,kchakraborty@mech.iitd.ac.in,TWF 09:00-10:00,,,60,2,MCL421
746,CAM AND AUTOMATION,SU1,2.0-0.0-2.0,,UTHKARSH DESHMUKH,parinaazrout@mech.iitd.ac.in,,,,0,0,MCL431
747,CAM AND AUTOMATION,X,2.0-0.0-2.0,,UTHKARSH DESHMUKH,parinaazrout@mech.iitd.ac.in,,,,0,0,MCL431
748,EXPERIMENTAL METHODS,C,3.0-0.0-2.0,,TARA AMBLE,nityadubey@mech.iitd.ac.in,TWF 08:00-09:00,,,100,45,MCL705
749,AUTOMOTIVE PRIME MOVERS,H,3.0-0.0-0.0,,ADAH WALIA,geraveer@mech.iitd.ac.in,M 11:00-12:00,,,100,52,MCL721
750,VEHICLE DYNAMICS,C,3.0-0.0-0.0,,LAKSHIT BALAN,subramaniamnavya@mech.iitd.ac.in,TWF 08:00-09:00,,,40,17,MCL723
751,DESIGNING WITH ADVANCE MATERIALS,B,3.0-0.0-2.0,,IVANA VOHRA,xmadan@mech.iitd.ac.in,MTh 09:30-11:00,,,40,21,MCL730
752,VIBRATIONS AND NOISE ENGINEERING,A,3.0-0.0-2.0,,SANA BASU,prisha71@mech.iitd.ernet.in,MTh 08:00-09:30,,,50,38,MCL733
753,AUTOMOTIVE DESIGN,D,3.0-0.0-2.0,,SARA JANI,kchakraborty@mech.iitd.ac.in,TWF 09:00-10:00,,,40,28,MCL736
754,DYNAMICS OF MULTIBODY SYSTEMS,F,2.0-0.0-2.0,,INDRANIL WASON,aniruddhjani@mech.iitd.ac.in,TThF 11:00-12:00,,,40,7,MCL738
755,CONTROL ENGINEERING,C,3.0-0.0-2.0,,ARNAV KRISH,charvi24@mech.iitd.ac.in,TWF 08:00-09:00,,,30,29,MCL741
756,PLANT EQUIPMENT DESIGN,F,3.0-0.0-0.0,,EVA MAHARAJ,hiran72@mech.iitd.ac.in,TThF 11:00-12:00,,,40,23,MCL743
757,ROBOTICS,E,3.0-0.0-2.0,,ANIKA WASON,rajtarini@mech.iitd.ac.in,TWF 10:00-11:00,,,40,15,MCL745
758,DESIGN OF PRECISION MACHINES,F,2.0-0.0-2.0,,HRISHITA SANI,zaraiyengar@mech.iitd.ac.in,TThF 11:00-12:00,,,40,19,MCL747
759,OPERATIONS PLANNING AND CONTRO,B,3.0-0.0-0.0,,DHARMAJAN DUTT,hrishita76@mech.iitd.ac.in,MTh 09:30-11:00,,,100,25,MCL754
760,SUPPLY CHAIN MANAGEMENT,K,3.0-0.0-0.0,,AAINA CHERIAN,dishani61@mech.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,100,56,MCL756
761,SUPPLY CHAIN MANAGEMENT,SU1,3.0-0.0-0.0,,AAINA CHERIAN,dishani61@mech.iitd.ac.in,,,,0,0,MCL756
762,SUPPLY CHAIN MANAGEMENT,SU2,3.0-0.0-0.0,,AAINA CHERIAN,dishani61@mech.iitd.ac.in,,,,0,0,MCL756
763,ENTREPRENEURSHIP,J,3.0-0.0-0.0,,ANAHI BAVA,saxenahazel@mech.iitd.ac.in,MTW 12:00-13:00,,,100,90,MCL759
764,PROJECT MANAGEMENT,M,3.0-0.0-0.0,,AAINA CHERIAN,dishani61@mech.iitd.ac.in,MTh 17:00-18:30,,,100,49,MCL760
765,STOCHASTIC MODELING AND SIMULATION,A,3.0-0.0-0.0,,NEYSA KURIAN,gokulbhavsar@mech.iitd.ac.in,MTh 08:00-09:30,,,100,22,MCL770
766,VALUE ENGINEERING AND LIFE CYC,H,3.0-0.0-0.0,,INAAYA  RASTOGI,behlmannat@mech.iitd.ac.in,M 11:00-12:00,,,100,9,MCL771
767,COMPUTATIONAL METHODS,B,2.0-0.0-0.0,,NIRVI SOOD,reneesahota@mech.iitd.ac.in,MTh 09:30-11:00,,,100,29,MCL782
768,COMPUTER AIDED MANUFACTURING,F,3.0-0.0-2.0,,HAZEL CHEEMA,danipari@design.iitd.ac.in,TThF 11:00-12:00,,,100,12,MCL784
769,METROLOGY,E,2.0-0.0-2.0,,PRISHA CHHABRA,wkadakia@mech.iitd.ac.in,TWF 10:00-11:00,,,100,15,MCL786
770,COMPUTATIONAL HEAT TRANSFER,B,3.0-0.0-2.0,,ADIRA GOLE,chaudharyjayant@mech.iitd.ac.in,MTh 09:30-11:00,,,100,34,MCL813
771,CONVECTIVE HEAT TRANSFER,F,3.0-0.0-0.0,,DISHANI DALAL,yapte@mech.iitd.ac.in,TThF 11:00-12:00,,,100,35,MCL814
772,FIRE DYNAMICS AND ENGINEERING,F,2.0-0.0-4.0,,ROHAN CHACKO,darshit70@mech.iitd.ac.in,TThF 11:00-12:00,,,100,1,MCL815
773,GAS DYNAMICS,H,3.0-0.0-2.0,,BAIJU SHUKLA,aayushgoyal@mech.iitd.ac.in,M 11:00-12:00,,,100,0,MCL816
774,"HEATING, VENTILATING AND AIR-C",H,3.0-0.0-2.0,,PRANAY VERMA,rattandivyansh@mech.iitd.ac.in,M 11:00-12:00,,,100,15,MCL818
775,RADIATION HEAT TRANSFER,J,3.0-0.0-0.0,,ROHAN CHACKO,darshit70@mech.iitd.ac.in,MTW 12:00-13:00,,,100,6,MCL821
776,STEAM AND GAS TURBINES,E,3.0-0.0-2.0,,PRANAY VERMA,rattandivyansh@mech.iitd.ac.in,TWF 10:00-11:00,,,100,0,MCL822
777,THERMAL DESIGN,J,3.0-0.0-2.0,,SHAAN SANGHA,lbhardwaj@mech.iitd.ac.in,MTW 12:00-13:00,,,100,10,MCL823
778,INTRODUCTION TO MICROFLUIDICS,X,3.0-0.0-2.0,,DAMINI GHOSH,aradhyabawa@mech.iitd.ac.in,,,,30,8,MCL826
779,ADVANCED OPERATIONS RESEARCH,F,3.0-0.0-0.0,,DHARMAJAN DUTT,hrishita76@mech.iitd.ac.in,TThF 11:00-12:00,,,100,11,MCL865
780,INDUSTRIAL ENGINEERING LAB - I,P,0.0-0.0-2.0,,INAAYA  RASTOGI,behlmannat@mech.iitd.ac.in,,,,100,79,MCP261
781,MECHANICAL ENGINEERING LAB - I,X,0.0-0.0-3.0,,DAMINI GOSWAMI,krish93@mech.iitd.ernet.in,,,,100,67,MCP301
782,MANUFACTURING LABORATORY-II,P,0.0-0.0-2.0,,BHAVIN KEER,yasmin48@mech.iitd.ac.in,,,,100,64,MCP331
783,PRODUCTION ENGINEERING LAB- II,P,0.0-0.0-2.0,,PRISHA CHHABRA,wkadakia@mech.iitd.ac.in,,,,100,61,MCP332
784,MECHANICAL ENGINEERING LAB -II,X,0.0-0.0-4.0,,DAMINI GOSWAMI,krish93@mech.iitd.ernet.in,,,,0,0,MCP401
785,SEMINAR COURSE - I,P,0.0-0.0-2.0,,IVAN DARA,siyabhatti@mech.iitd.ac.in,,,,30,30,MCQ301
786,SEMINAR COURSE - II,P,0.0-0.0-2.0,,MISHA SHROFF,bhattieshani@mech.iitd.ac.in,,,,31,31,MCQ302
787,SEMINAR COURSE - III,P,0.0-0.0-2.0,,UTHKARSH DESHMUKH,parinaazrout@mech.iitd.ac.in,,,,30,29,MCQ303
788,SPL. MODULE IN MECHANICAL ENGG (ENERGY AUDITING),P,1.0-0.0-0.0,,ADAH WALIA,geraveer@mech.iitd.ac.in,,,,0,0,MCV390
789,SPL. MODULE IN MECHANICAL ENGG (RAC PRODUCT DESIGN),X,1.0-0.0-0.0,,SHLOK BALAY,manikyasarma@mech.iitd.ac.in,,,,40,0,MCV390(B)
790,SPL. MODULE IN MECHANICAL ENGG (RAC PRODUCT DESIGN),SU1,1.0-0.0-0.0,,SHLOK BALAY,manikyasarma@mech.iitd.ac.in,,,,0,0,MCV390(B)
791,SPECIAL MODULE IN SYSTEM DESIGN,H,1.0-0.0-0.0,,PURAB DEY,amani43@mech.iitd.ac.in,M 11:00-12:00,,,100,12,MCV849
792,HEAT EXCHANGERS,E,3.0-0.0-2.0,,DAMINI GOSWAMI,krish93@mech.iitd.ernet.in,TWF 10:00-11:00,,,40,0,MEL709
793,MINOR PROJECT,P,0.0-0.0-6.0,,ONKAR SAGAR,rborde@cse.iitd.ac.in,,,,10,3,VED750
794,HUMAN VALUES AND TECHNOLOGY,M,2.0-1.0-0.0,,ROMIL SHUKLA,jivin37@mech.iitd.ac.in,MTh 17:00-18:30,,,60,31,VEL700
795,TRADITIONAL KNOWLEDGE AND VALUES,H,2.0-1.0-0.0,,NAKUL DANI,basurenee@rdat.iitd.ac.in,M 11:00-12:00,W 11:00-12:00,,40,17,VEL710
796,COLLOQUIUM (PH),P,0.0-3.0-0.0,,HAZEL SACHDEV,vivaan51@physics.iitd.ernet.in,,,,5,0,EPC410
797,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,VIDUR KAUL,dhanushkoshy@physics.iitd.ac.in,,,,60,19,JOD802
798,MAJOR PROJECT PART-I,X,0.0-0.0-12.0,,ANAHITA TRIPATHI,waglepihu@physics.iitd.ac.in,,,,60,0,PHD851
799,OPTICAL ELECTRONICS,P,3.0-0.0-0.0,,VIDUR KAUL,dhanushkoshy@physics.iitd.ac.in,,,,60,5,PHL792
800,PROJECT-I,Q,0.0-0.0-8.0,,SAMIHA VIRK,fthaman@physics.iitd.ac.in,,,,100,7,PYD411
801,MAJOR PROJECT PART II,Q,0.0-0.0-16.0,,SAMIHA VIRK,fthaman@physics.iitd.ac.in,,,,100,7,PYD412
802,PROJECT III,Q,0.0-0.0-8.0,,SAMIHA VIRK,fthaman@physics.iitd.ac.in,,,,100,1,PYD414
803,PROJECT II,Q,0.0-0.0-12.0,,ARADHYA RAJU,dyalstuvan@physics.iitd.ac.in,,,,60,50,PYD562
804,MINI PROJECT,Q,0.0-0.0-6.0,,INDRANS CHAUHAN,duppal@physics.iitd.ac.in,,,,60,14,PYD658
805,MAJOR PROJECT PART-II,Q,0.0-0.0-24.0,,ANAHITA TRIPATHI,waglepihu@physics.iitd.ac.in,,,,60,18,PYD802
806,MAJOR PROJECT PART-II,Q,0.0-0.0-24.0,,SHRAY BORAH,ichaudhry@physics.iitd.ac.in,,,,60,13,PYD852
807,PRINCIPLES OF ELECT. MATERIALS,H,3.0-0.0-0.0,,VRITIKA SEKHON,ahluwaliakabir@physics.iitd.ac.in,M 11:00-12:00,,,110,129,PYL102
808,ELECTRODYNAMICS,A,3.0-1.0-0.0,,RATI ZACHARIA,ghoshfaiyaz@physics.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,100,73,PYL111
809,QUANTUM MECHANICS,E,3.0-1.0-0.0,,SAMIHA VIRK,fthaman@physics.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,100,96,PYL112
810,MATHEMATICAL PHYSICS,SU1,3.0-1.0-0.0,,ARADHYA RAJU,dyalstuvan@physics.iitd.ac.in,,,,0,0,PYL113
811,SOLID STATE PHYSICS,D,3.0-1.0-0.0,,ZOYA JAYARAMAN,sarnadivij@physics.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,100,66,PYL114
812,SOLID STATE PHYSICS,X,3.0-1.0-0.0,,NAYANTARA DIXIT,sanabora@physics.iitd.ac.in,,,,0,0,PYL114
813,FUNDAM. OF DIELECTRICS & SEMI.,SU1,3.0-1.0-0.0,,ISHITA CHAUDRY,seherbassi@physics.iitd.ac.in,,,,0,0,PYL201
814,STATISTICAL PHYSICS,F,3.0-1.0-0.0,,ISHITA CHAUDRY,seherbassi@physics.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,100,74,PYL202
815,COMPUTATIONAL PHYSICS,B,3.0-1.0-0.0,,MISHA SARAF,tellaanvi@physcis.iitd.ac.in,MTh 09:30-11:00,,,100,42,PYL204
816,COMPUTATIONAL PHYSICS,X,3.0-1.0-0.0,,MISHA SARAF,tellaanvi@physcis.iitd.ac.in,,,,0,0,PYL204
817,VACUUM TECHNOLO. & SURFACE SC.,H,3.0-0.0-0.0,,HRIDAAN CHANDRA,boradamini@physics.iitd.ac.in,M 11:00-12:00,,,100,33,PYL301
818,VACUUM TECHNOLO. & SURFACE SC.,X,3.0-0.0-0.0,,HRIDAAN CHANDRA,boradamini@physics.iitd.ac.in,,,,0,0,PYL301
819,NUCLEAR SCIENCE & ENGINEERING,E,3.0-0.0-0.0,,BIJU AGGARWAL,bbatra@physics.iitd.ac.in,TWF 10:00-11:00,,,100,38,PYL302
820,MATERIALS SCIENCE & ENGG.,J,3.0-0.0-0.0,,HAZEL SACHDEV,vivaan51@physics.iitd.ernet.in,MTW 12:00-13:00,,,100,8,PYL303
821,SUPERCONDUCTIVITY & APPLICAT.,C,3.0-0.0-0.0,,ANAHITA TRIPATHI,waglepihu@physics.iitd.ac.in,TWF 08:00-09:00,,,100,11,PYL304
822,ENGG. APPLICATIONS OF PLASMAS,SU1,3.0-0.0-0.0,,BIJU AGGARWAL,bbatra@physics.iitd.ac.in,,,,0,0,PYL305
823,MICROELECTRONIC DEVICES,K,3.0-0.0-0.0,,NAYANTARA DIXIT,sanabora@physics.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,100,13,PYL306
824,LASERS,E,3.0-0.0-0.0,,LAKSHAY SUNDER,qbiswas@physics.iitd.ac.in,TWF 10:00-11:00,,,100,16,PYL311
825,SEMICONDUCTOR OPTOELECTRONICS,D,3.0-0.0-0.0,,MYRA VALA,aayush21@physics.iitd.ernet.in,TWF 09:00-10:00,,,100,0,PYL312
826,APPLIED QUANTUM MECHANICS,J,3.0-0.0-0.0,,DIYA RAY,janijhanvi@opc.iitd.ac.in,MTF 12:00-13:00,,,100,0,PYL331
827,FIBER AND INTEGRATED OPTICS,F,3.0-0.0-0.0,,AAINA ISSAC,nirvaanmani@opc.iitd.ac.in,TThF 11:00-12:00,,,100,7,PYL413
828,Advanced Computational Physics,X,2.0-1.0-0.0,,JAYANT COMAR,dubeysahil@physics.iitd.ac.in,,,,100,8,PYL435
829,ELECTRODYNAMICS,E,3.0-1.0-0.0,,YASHVI SETTY,jaggisamiha@physics.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,65,54,PYL552
830,QUANTUM MECHANICS II,A,3.0-0.0-0.0,,TARA VARKEY,mbhargava@physics.iitd.ac.in,MTh 08:00-09:30,,,60,53,PYL556
831,STATISTICAL MECHANICS,F,3.0-1.0-0.0,,TANYA UPPAL,rbali@physics.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,65,55,PYL558
832,APPLIED OPTICS,H,3.0-1.0-0.0,,VIDUR WABLE,mbasak@physics.iitd.ac.in,M 11:00-12:00,W 11:00-12:00,,65,56,PYL560
833,SOLID STATE PHYSICS,D,3.0-1.0-0.0,,RAGHAV SHUKLA,abarad@physics.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,60,52,PYL563
834,MAGNETISM AND SPINTRONICS,E,3.0-0.0-0.0,,RATI SARMA,kalakhushi@physics.iitd.ac.in,TWF 10:00-11:00,,,60,10,PYL652
